from,to,weight
5387,1019,0.00078699563
5387,21677,0.0015291689
5387,1999,0.0006960815
5387,3091,0.001100856
5387,1007,0.011319718
5387,2020,0.00072692946
5387,26986,0.0009081087
5387,2007,0.00042263072
5387,1996,0.00054550293
5387,2224,0.000894442
5387,1997,0.0005811853
5387,1996,0.0010467476
5387,17782,0.0016108422
5387,11022,0.0022996697
5387,4677,0.0014811041
5387,4668,0.0010014197
5387,1010,0.0009538635
5387,2628,0.00090048276
5387,2011,0.0006565981
5387,3143,0.00068239105
5387,16371,0.00078191265
5387,14321,0.0012504312
5387,26601,0.0020380197
5387,5537,0.0010304088
5387,4106,0.0011193611
5387,1012,0.0012845185
5387,2093,0.00033854277
5387,2367,0.00019674104
5387,4127,0.0002677702
5387,1997,0.00023730361
5387,3117,0.0005709748
5387,2309,0.0002476039
5387,2918,0.00034480175
5387,20885,0.00046005985
5387,2015,0.00020350859
5387,1998,0.0002412289
5387,1037,0.00015239383
5387,1016,0.00015878065
5387,2918,0.00028798977
5387,1011,0.00019007265
5387,3940,0.0003238231
5387,16371,0.00024863306
5387,14321,0.00035529336
5387,26601,0.0007705238
5387,3972,0.00020099079
5387,20624,0.00029850856
5387,2239,0.000259351
5387,2020,0.00023780474
5387,4453,0.00046533233
5387,1012,0.007777998
5387,5776,0.0010848811
5387,1044,0.0005520474
5387,2497,0.00048899656
5387,1011,0.000483093
5387,1019,0.00046983393
5387,2018,0.0003355174
5387,2048,0.00024375769
5387,2391,0.00028800155
5387,14494,0.001018324
5387,1999,0.0002661183
5387,2010,0.0012543077
5387,5387,0.009544482
5387,11814,0.005149772
5387,4962,0.0008664021
5387,1012,0.00048002176
5387,2028,0.00023933307
5387,2001,0.0002263498
5387,2284,0.00024014585
5387,2012,0.00021134848
5387,1996,0.0003119385
5387,15543,0.0010011469
5387,2555,0.00035543993
5387,2012,0.00023619112
5387,16371,0.00026019066
5387,14321,0.00035234782
5387,26601,0.0010300312
5387,1011,0.00028931396
5387,6535,0.00025070118
5387,2509,0.00027014202
5387,1998,0.00026377745
5387,1996,0.00019459466
5387,2060,0.00017372794
5387,1006,0.00025774122
5387,1039,0.00038302332
5387,1011,0.0002157318
5387,2000,0.00035507386
5387,1011,0.00023868836
5387,1056,0.00061000534
5387,6653,0.0005372447
5387,1007,0.00024181089
5387,2001,0.00019993131
5387,2179,0.00033999395
5387,1999,0.0002484535
5387,4654,0.0005701726
5387,2239,0.00033782233
5387,6819,0.00038808736
5387,1997,0.00028994997
5387,1996,0.00039624548
5387,4962,0.00091265223
5387,5278,0.00042443682
5387,1043,0.00037845716
5387,19666,0.00065551
5387,1011,0.0004189067
5387,19871,0.0003507541
5387,2000,0.0002986872
5387,1037,0.0002590189
5387,2644,0.00050322793
5387,19429,0.000621007
5387,2239,0.00034752666
5387,1012,0.0006368656
5387,5776,0.0010217422
5387,1044,0.00046486667
5387,2497,0.00037261183
5387,1011,0.00040071356
5387,1020,0.00044943372
5387,2018,0.0003717879
5387,1037,0.00043717577
5387,2391,0.00051275466
5387,16221,0.001490266
5387,1006,0.00039517062
5387,1043,0.0006156054
5387,1011,0.00032575853
5387,2000,0.00046156032
5387,1011,0.00033182817
5387,1037,0.00032116394
5387,1007,0.0002312847
5387,1999,0.00038949956
5387,1996,0.0005619071
5387,11867,0.00040566176
5387,13231,0.0017945325
5387,5138,0.0016653703
5387,2953,0.0007806706
5387,2609,0.0015589105
5387,1010,0.006417782
5387,2029,0.00053640007
5387,7153,0.00054646615
5387,1996,0.0005591557
5387,3671,0.00081415806
5387,11867,0.0005082435
5387,10415,0.0009900973
5387,2075,0.0004888657
5387,1997,0.0006129741
5387,1996,0.00051774207
5387,2197,0.00061155006
5387,17174,0.0016804872
5387,2078,0.00087956834
5387,1043,0.00056598283
5387,1012,0.019081734
5387,1037,0.0006652252
5387,2235,0.00054244517
5387,2048,0.0004536299
5387,1011,0.00045128318
5387,16371,0.00046285588
5387,14321,0.0007707727
5387,26601,0.0016022625
5387,3972,0.00043130398
5387,20624,0.0007055677
5387,2239,0.0009007458
5387,1999,0.0015716335
5387,4654,0.0019878598
5387,2239,0.0018478419
5387,3523,0.0017131296
5387,2001,0.0012601967
5387,11156,0.0016079455
5387,1999,0.0014568229
5387,5776,0.0023339281
5387,1044,0.0010597584
5387,2497,0.0009212076
5387,1011,0.0009242977
5387,1021,0.0015274246
5387,1998,0.0009676156
5387,17544,0.0011303946
5387,11048,0.0021684642
5387,4048,0.0007586928
5387,18915,0.00086215313
5387,13096,0.0031943219
5387,12737,0.0024637368
5387,1998,0.0010775306
5387,12527,0.0012575748
5387,2011,0.0010094891
5387,1037,0.0011350021
5387,2644,0.0013637614
5387,19429,0.0013055588
5387,2239,0.0016690776
5387,1012,0.020408588
5387,2122,0.0010157662
5387,24501,0.0013333553
5387,2271,0.0013420886
5387,21593,0.0014965783
5387,6592,0.0013397868
5387,2008,0.0017444255
5387,2025,0.0012246174
5387,2069,0.0015391486
5387,1996,0.003839834
5387,7977,0.004838591
5387,4962,0.006072954
5387,3972,0.0031966942
5387,20624,0.00440489
5387,2239,0.010548481
5387,1997,0.030250782
5387,5387,0.02191814
5387,11814,0.05181097
5387,4962,0.010822335
5387,2021,0.0019852247
5387,2036,0.0009947361
5387,1996,0.0012862043
5387,2391,0.0013206084
5387,14494,0.0026940417
5387,2030,0.00073788123
5387,2235,0.00069806137
5387,16371,0.00058149575
5387,14321,0.0008376888
5387,26601,0.0015320592
5387,3972,0.0003861933
5387,20624,0.00073579274
5387,2239,0.0007438398
5387,2008,0.0006258955
5387,2089,0.0005594401
5387,3426,0.00076094765
5387,1996,0.0074136704
5387,24191,0.0006064011
5387,1997,0.0008268877
5387,16861,0.0020393531
5387,2592,0.0022729072
5387,2015,0.00095142104
5387,2005,0.0011070197
5387,9677,0.0012701212
5387,5250,0.0031548287
5387,10752,0.0027023023
5387,2003,0.00059557066
5387,3653,0.00022638
5387,10521,0.00039102876
5387,19155,0.0004704515
5387,2000,0.0005193419
5387,2458,0.0011910109
5387,1997,0.00079539727
5387,3424,0.0009827005
5387,1011,0.00073418644
5387,5387,0.012362299
5387,11814,0.0014692739
5387,25456,0.0026281604
5387,1999,0.00068365765
5387,5022,0.0014277255
5387,2007,0.0008451017
5387,19610,0.0008977063
5387,7361,0.00055152964
5387,19466,0.00071033393
5387,2401,0.0013248117
5387,1038,0.0011583117
5387,1012,0.0019344145
5387,102,0.35256347
11814,101,0.09086973
11814,6064,0.00062574097
11814,5537,0.00027371006
11814,4106,0.0002269874
11814,1997,0.00026821054
11814,2093,0.00032285784
11814,24054,0.0007065733
11814,1011,0.00025176778
11814,3893,0.00038241706
11814,19610,0.00031142577
11814,7361,0.0004245759
11814,19466,0.00050160644
11814,2401,0.0004903943
11814,1038,0.000725244
11814,5022,0.0005281617
11814,2302,0.0002713338
11814,7977,0.0015146153
11814,4962,0.00047816543
11814,3972,0.00024693608
11814,20624,0.00029321076
11814,2239,0.0003222803
11814,1024,0.00037467532
11814,8720,0.00031806412
11814,1997,0.00025456524
11814,2176,0.00033179126
11814,3117,0.00044412623
11814,14494,0.0006509329
11814,1999,0.0002653428
11814,5387,0.0012401354
11814,11814,0.011425917
11814,4962,0.0010479974
11814,1012,0.0003516233
11814,2093,0.00038958437
11814,19610,0.00027828634
11814,7361,0.00037048597
11814,19466,0.00043538996
11814,2401,0.00047217507
11814,1038,0.0007515973
11814,5022,0.000517784
11814,2007,0.00030321124
11814,3424,0.000629109
11814,1011,0.000360612
11814,5387,0.0011918619
11814,11814,0.0072127613
11814,22931,0.0014732644
11814,2040,0.00031858444
11814,2018,0.00026432468
11814,2053,0.00027083748
11814,11487,0.0004345068
11814,3085,0.00031120577
11814,7977,0.0006657368
11814,3972,0.00034597833
11814,20624,0.0003875271
11814,2239,0.0004381071
11814,1997,0.00045398375
11814,1996,0.00069972646
11814,5387,0.0012188858
11814,11814,0.010097016
11814,4962,0.0013147233
11814,2011,0.00038579086
11814,2670,0.0007451973
11814,1038,0.00050438225
11814,10994,0.0005636326
11814,3436,0.00051572756
11814,4106,0.0007676918
11814,2020,0.00070348784
11814,10847,0.00084006484
11814,2012,0.0006897798
11814,1996,0.0054254243
11814,8382,0.0015949898
11814,2504,0.0006777603
11814,1012,0.014197226
11814,2035,0.00052026805
11814,2809,0.0010214199
11814,4654,0.0008656452
11814,5644,0.0009915573
11814,1010,0.00072500017
11814,5642,0.000507254
11814,2011,0.00037638113
11814,2037,0.0005918179
11814,11867,0.0005992108
11814,10415,0.000788391
11814,2075,0.00063632266
11814,5098,0.0010156552
11814,4573,0.00074532465
11814,1998,0.00079805456
11814,3653,0.00041174455
11814,17421,0.0004004274
11814,24971,0.0007961
11814,15543,0.0011598682
11814,4655,0.00072792347
11814,1997,0.0009488446
11814,1996,0.0014321088
11814,5387,0.0063194246
11814,11814,0.007868518
11814,4962,0.0027687098
11814,1999,0.0008417276
11814,2122,0.001200598
11814,5022,0.0017418822
11814,1006,0.0005649266
11814,2561,0.0005835811
11814,1019,0.0009507083
11814,1012,0.0006059639
11814,1019,0.00087448995
11814,21677,0.0011754945
11814,1999,0.0005484074
11814,3091,0.00093910965
11814,1007,0.013825842
11814,2020,0.00087135285
11814,26986,0.00069670903
11814,2007,0.0003967906
11814,1996,0.00047139265
11814,2224,0.0005601275
11814,1997,0.00041526862
11814,1996,0.0008225199
11814,17782,0.0015796582
11814,11022,0.0015784678
11814,4677,0.0007218816
11814,4668,0.0007642819
11814,1010,0.0005583409
11814,2628,0.0008814242
11814,2011,0.000480698
11814,3143,0.0006087942
11814,16371,0.0010541652
11814,14321,0.0009041921
11814,26601,0.0020106633
11814,5537,0.0007021978
11814,4106,0.00060810195
11814,1012,0.0012250008
11814,2093,0.0005706335
11814,2367,0.00018903072
11814,4127,0.00023423188
11814,1997,0.00025068442
11814,3117,0.0004885705
11814,2309,0.0002270477
11814,2918,0.00028502764
11814,20885,0.0003407374
11814,2015,0.000191129
11814,1998,0.00022679174
11814,1037,0.00016482247
11814,1016,0.00022254344
11814,2918,0.00024676803
11814,1011,0.00016927786
11814,3940,0.00022154514
11814,16371,0.00025527796
11814,14321,0.00024792706
11814,26601,0.0008184135
11814,3972,0.00019300324
11814,20624,0.0002713291
11814,2239,0.00024693747
11814,2020,0.00027721305
11814,4453,0.00035474397
11814,1012,0.009486762
11814,5776,0.0012243219
11814,1044,0.0008199672
11814,2497,0.0012055694
11814,1011,0.0009861996
11814,1019,0.0014738283
11814,2018,0.0003657489
11814,2048,0.00033629
11814,2391,0.0003519753
11814,14494,0.0007389398
11814,1999,0.00034422666
11814,2010,0.0014262365
11814,5387,0.0034343398
11814,11814,0.009174526
11814,4962,0.0015836649
11814,1012,0.00055229967
11814,2028,0.0003164984
11814,2001,0.00039459212
11814,2284,0.00035236974
11814,2012,0.00025683347
11814,1996,0.00041384218
11814,15543,0.0008956192
11814,2555,0.00042571817
11814,2012,0.00031056636
11814,16371,0.00035826012
11814,14321,0.0003049573
11814,26601,0.0011996473
11814,1011,0.0006372834
11814,6535,0.00079464517
11814,2509,0.0005840026
11814,1998,0.00029144375
11814,1996,0.00022296833
11814,2060,0.00021384169
11814,1006,0.0002788148
11814,1039,0.00056941103
11814,1011,0.00028930852
11814,2000,0.00031361994
11814,1011,0.0002632045
11814,1056,0.00086116104
11814,6653,0.00047130478
11814,1007,0.00023333516
11814,2001,0.00033095726
11814,2179,0.00029405166
11814,1999,0.00029925947
11814,4654,0.001091241
11814,2239,0.0005241491
11814,6819,0.002952681
11814,1997,0.0003838937
11814,1996,0.0017110857
11814,4962,0.00084668753
11814,5278,0.00035767353
11814,1043,0.00045152035
11814,19666,0.00096782093
11814,1011,0.0005237064
11814,19871,0.0018656956
11814,2000,0.0002822874
11814,1037,0.00026763504
11814,2644,0.00053809833
11814,19429,0.00061934214
11814,2239,0.00039004942
11814,1012,0.0008686846
11814,5776,0.0008931965
11814,1044,0.0005656643
11814,2497,0.00085188803
11814,1011,0.0006875227
11814,1020,0.0015295093
11814,2018,0.0004977857
11814,1037,0.00034690814
11814,2391,0.00055823673
11814,16221,0.0010653783
11814,1006,0.00048250178
11814,1043,0.00072725595
11814,1011,0.0003589149
11814,2000,0.00042794415
11814,1011,0.00035766774
11814,1037,0.00066638406
11814,1007,0.00028336848
11814,1999,0.00041266688
11814,1996,0.0007184213
11814,11867,0.0004532246
11814,13231,0.0017246347
11814,5138,0.0007683403
11814,2953,0.0008846259
11814,2609,0.0011323359
11814,1010,0.00807747
11814,2029,0.0004971107
11814,7153,0.0006998934
11814,1996,0.00077937206
11814,3671,0.00082080316
11814,11867,0.0005706118
11814,10415,0.0007390781
11814,2075,0.00045913426
11814,1997,0.00057773985
11814,1996,0.00064230413
11814,2197,0.00065733586
11814,17174,0.0013558774
11814,2078,0.0009716524
11814,1043,0.0007201082
11814,1012,0.023060543
11814,1037,0.00093824056
11814,2235,0.00065885787
11814,2048,0.000596765
11814,1011,0.00047535283
11814,16371,0.0004885839
11814,14321,0.00052474777
11814,26601,0.0015752494
11814,3972,0.00042792378
11814,20624,0.0005439042
11814,2239,0.0006645383
11814,1999,0.001502198
11814,4654,0.0017371633
11814,2239,0.0029219505
11814,3523,0.0032120792
11814,2001,0.0014547245
11814,11156,0.0014497143
11814,1999,0.0014727582
11814,5776,0.002391633
11814,1044,0.0014144214
11814,2497,0.0016698145
11814,1011,0.0015756135
11814,1021,0.003376222
11814,1998,0.00096774456
11814,17544,0.0009594726
11814,11048,0.001381247
11814,4048,0.00075550965
11814,18915,0.0010456683
11814,13096,0.0015228797
11814,12737,0.0014473979
11814,1998,0.0011712698
11814,12527,0.0010306352
11814,2011,0.000707844
11814,1037,0.0011647452
11814,2644,0.0014797725
11814,19429,0.0013998455
11814,2239,0.001293874
11814,1012,0.025351295
11814,2122,0.001275649
11814,24501,0.0010351237
11814,2271,0.0012250402
11814,21593,0.0013126688
11814,6592,0.0011223538
11814,2008,0.0012889768
11814,2025,0.0009692662
11814,2069,0.0011696201
11814,1996,0.0039181765
11814,7977,0.005190344
11814,4962,0.0040243855
11814,3972,0.0042302106
11814,20624,0.0043009697
11814,2239,0.0039105415
11814,1997,0.015710434
11814,5387,0.044782553
11814,11814,0.014302797
11814,4962,0.052920826
11814,2021,0.0023145564
11814,2036,0.001627864
11814,1996,0.0022779717
11814,2391,0.0012579032
11814,14494,0.0019007089
11814,2030,0.0007622763
11814,2235,0.0007079369
11814,16371,0.000528758
11814,14321,0.00055537006
11814,26601,0.0013407938
11814,3972,0.00040851807
11814,20624,0.00062981574
11814,2239,0.0005562561
11814,2008,0.00053918216
11814,2089,0.0005120543
11814,3426,0.00055342214
11814,1996,0.00895096
11814,24191,0.00063535786
11814,1997,0.00064470735
11814,16861,0.0015432951
11814,2592,0.0019143929
11814,2015,0.0008533192
11814,2005,0.0007649591
11814,9677,0.00092535996
11814,5250,0.0020814599
11814,10752,0.0016473524
11814,2003,0.0006630881
11814,3653,0.00034981055
11814,10521,0.00044232327
11814,19155,0.0005259583
11814,2000,0.00043017804
11814,2458,0.00063777575
11814,1997,0.0008561912
11814,3424,0.0008428492
11814,1011,0.00062542956
11814,5387,0.0020602692
11814,11814,0.008607586
11814,25456,0.001856313
11814,1999,0.0008608329
11814,5022,0.0012351179
11814,2007,0.00084060954
11814,19610,0.00059104624
11814,7361,0.0005609337
11814,19466,0.0006764829
11814,2401,0.0014725408
11814,1038,0.0023728993
11814,1012,0.0027293633
11814,102,0.32410422
4962,101,0.07658912
4962,6064,0.00074527017
4962,5537,0.00070606574
4962,4106,0.00035963315
4962,1997,0.00030238964
4962,2093,0.00019325713
4962,24054,0.0011464347
4962,1011,0.00022797815
4962,3893,0.0003922295
4962,19610,0.00019730769
4962,7361,0.00026099948
4962,19466,0.0003686613
4962,2401,0.00039050393
4962,1038,0.0008311353
4962,5022,0.0008500144
4962,2302,0.00039571585
4962,7977,0.0008815125
4962,4962,0.0029449074
4962,3972,0.00026988087
4962,20624,0.00039517775
4962,2239,0.00055971136
4962,1024,0.0006613426
4962,8720,0.0005554941
4962,1997,0.00036514405
4962,2176,0.00024769508
4962,3117,0.00046975716
4962,14494,0.0009884855
4962,1999,0.0004882823
4962,5387,0.0005838106
4962,11814,0.0011504559
4962,4962,0.0061558504
4962,1012,0.0005107607
4962,2093,0.0002475565
4962,19610,0.00018575361
4962,7361,0.00022791285
4962,19466,0.00033966498
4962,2401,0.00041619077
4962,1038,0.00037416723
4962,5022,0.0010128912
4962,2007,0.0003866083
4962,3424,0.00059026974
4962,1011,0.00043442578
4962,5387,0.00069616374
4962,11814,0.0016214286
4962,22931,0.0039630705
4962,2040,0.0004960807
4962,2018,0.00040342938
4962,2053,0.0003352853
4962,11487,0.0007624237
4962,3085,0.00046281755
4962,7977,0.0006251181
4962,3972,0.00048387755
4962,20624,0.0006939492
4962,2239,0.0006355476
4962,1997,0.00079079927
4962,1996,0.0008577501
4962,5387,0.0010496618
4962,11814,0.0013800388
4962,4962,0.008583997
4962,2011,0.000694192
4962,2670,0.0006476052
4962,1038,0.00041202077
4962,10994,0.0007671716
4962,3436,0.0006189197
4962,4106,0.0012396614
4962,2020,0.0009165772
4962,10847,0.0012070319
4962,2012,0.0006972518
4962,1996,0.0046810084
4962,8382,0.0014395376
4962,2504,0.0009584029
4962,1012,0.012992942
4962,2035,0.00055971724
4962,2809,0.0005913737
4962,4654,0.0009820798
4962,5644,0.0020392025
4962,1010,0.0011192373
4962,5642,0.00059094466
4962,2011,0.00065765926
4962,2037,0.00085886684
4962,11867,0.00044496908
4962,10415,0.001298891
4962,2075,0.0007008443
4962,5098,0.0014065799
4962,4573,0.001105964
4962,1998,0.0010562082
4962,3653,0.00037921974
4962,17421,0.00054304756
4962,24971,0.000855309
4962,15543,0.0021634789
4962,4655,0.0010769039
4962,1997,0.0012305408
4962,1996,0.0013137665
4962,5387,0.0016226643
4962,11814,0.0017942687
4962,4962,0.005245564
4962,1999,0.0017875802
4962,2122,0.0008243777
4962,5022,0.002668918
4962,1006,0.000757113
4962,2561,0.00069582823
4962,1019,0.0005390422
4962,1012,0.0005835848
4962,1019,0.00044866756
4962,21677,0.0015523442
4962,1999,0.0006887244
4962,3091,0.0010960475
4962,1007,0.012457976
4962,2020,0.00079751556
4962,26986,0.001202545
4962,2007,0.0005518636
4962,1996,0.00042088339
4962,2224,0.000944841
4962,1997,0.00046834454
4962,1996,0.0006850593
4962,17782,0.0014262438
4962,11022,0.0009097123
4962,4677,0.0007935684
4962,4668,0.00074165873
4962,1010,0.0006653859
4962,2628,0.00059796794
4962,2011,0.00095264334
4962,3143,0.0005847668
4962,16371,0.0006257841
4962,14321,0.0006556252
4962,26601,0.0018194914
4962,5537,0.0012965604
4962,4106,0.00086714927
4962,1012,0.0010229726
4962,2093,0.00028675603
4962,2367,0.0002280139
4962,4127,0.00036968305
4962,1997,0.00032420215
4962,3117,0.0004311164
4962,2309,0.0002447112
4962,2918,0.00042463784
4962,20885,0.00054122217
4962,2015,0.00030540946
4962,1998,0.00028413467
4962,1037,0.00013620201
4962,1016,0.00012247621
4962,2918,0.00030263068
4962,1011,0.00015971305
4962,3940,0.00022240545
4962,16371,0.00022147692
4962,14321,0.0002305531
4962,26601,0.0011871639
4962,3972,0.00029330442
4962,20624,0.00035274422
4962,2239,0.0003631093
4962,2020,0.0003122718
4962,4453,0.0005040454
4962,1012,0.008440861
4962,5776,0.0014566737
4962,1044,0.0002610119
4962,2497,0.00035845075
4962,1011,0.0003650281
4962,1019,0.0005130813
4962,2018,0.0005075138
4962,2048,0.00020271773
4962,2391,0.00034821147
4962,14494,0.0015173934
4962,1999,0.00053668726
4962,2010,0.0010819158
4962,5387,0.0008916541
4962,11814,0.0019656257
4962,4962,0.0068239183
4962,1012,0.00072461856
4962,2028,0.00034436473
4962,2001,0.0004573851
4962,2284,0.00067206926
4962,2012,0.00033454795
4962,1996,0.00036906623
4962,15543,0.0019839318
4962,2555,0.0004286063
4962,2012,0.00041938014
4962,16371,0.000282181
4962,14321,0.00028376526
4962,26601,0.0011969042
4962,1011,0.00033690792
4962,6535,0.00024613697
4962,2509,0.00041960785
4962,1998,0.0004998511
4962,1996,0.00017853217
4962,2060,0.00018933724
4962,1006,0.0002802412
4962,1039,0.00040187495
4962,1011,0.00027094813
4962,2000,0.0004251214
4962,1011,0.00024498583
4962,1056,0.00074083847
4962,6653,0.0004982006
4962,1007,0.0003297058
4962,2001,0.00040742825
4962,2179,0.0005317084
4962,1999,0.00037927725
4962,4654,0.00061042805
4962,2239,0.00058653776
4962,6819,0.00065035326
4962,1997,0.00061000517
4962,1996,0.0006024705
